section,type,field,party,candidate,got,expected,comment
080300021,preferences,candidate,25,105,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300021,preferences,candidate,25,106,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300021,preferences,candidate,26,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300021,preferences,candidate,28,101,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300021,preferences,candidate,28,102,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300021,preferences,candidate,28,Без,total=0 paper=0 machine=0,total=8 paper=8 machine=0,likely_ocr: value missed (read as 0/empty)
080300022,protocol,machine_ballots,,,0,108,likely_ocr: value missed (read as 0/empty)
080300022,protocol,no_support_machine,,,0,4,likely_ocr: value missed (read as 0/empty)
080300022,votes,party_votes,4,,total=13 paper=9 machine=4,total=16 paper=9 machine=7,possible_ocr: small difference
080300022,votes,party_votes,7,,total=14 paper=10 machine=4,total=17 paper=10 machine=7,possible_ocr: small difference
080300022,votes,party_votes,18,,total=106 paper=82 machine=24,total=109 paper=82 machine=27,possible_ocr: small difference
080300022,preferences,candidate,17,Без,total=6 paper=0 machine=6,total=9 paper=3 machine=6,likely_ocr: single digit differs
080300022,preferences,candidate,18,101,total=0 paper=0 machine=0,total=3 paper=3 machine=0,likely_ocr: value missed (read as 0/empty)
080300022,preferences,candidate,18,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300022,preferences,candidate,18,103,total=26 paper=3 machine=23,total=76 paper=53 machine=23,likely_ocr: single digit differs
080300022,preferences,candidate,18,105,total=53 paper=53 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300022,preferences,candidate,18,106,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300022,preferences,candidate,18,107,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300022,preferences,candidate,18,108,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300022,preferences,candidate,18,109,total=2 paper=1 machine=1,total=1 paper=0 machine=1,likely_ocr: single digit differs
080300022,preferences,candidate,18,110,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300022,preferences,candidate,18,Без,total=2 paper=0 machine=2,total=23 paper=21 machine=2,unknown_cause
080300022,preferences,candidate,19,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300022,preferences,candidate,25,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300022,preferences,candidate,26,105,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300022,preferences,candidate,26,107,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300022,preferences,candidate,26,110,total=2 paper=0 machine=2,total=3 paper=1 machine=2,likely_ocr: single digit differs
080300022,preferences,candidate,26,Без,total=1 paper=0 machine=1,total=6 paper=5 machine=1,likely_ocr: single digit differs
080300022,preferences,candidate,28,Без,total=1 paper=0 machine=1,total=4 paper=3 machine=1,high_prob_ocr: single digit confusion
080300023,protocol,invalid_ballots,,,0,1,likely_ocr: value missed (read as 0/empty)
080300023,protocol,valid_votes_paper,,,0,60,likely_ocr: value missed (read as 0/empty)
080300023,votes,party_votes,26,,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300023,votes,party_votes,28,,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300023,preferences,candidate,18,101,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300023,preferences,candidate,18,105,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300023,preferences,candidate,18,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300023,preferences,candidate,26,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300023,preferences,candidate,28,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300024,preferences,candidate,7,105,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300024,preferences,candidate,12,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300024,preferences,candidate,12,Без,total=0 paper=0 machine=0,total=4 paper=4 machine=0,likely_ocr: value missed (read as 0/empty)
080300024,preferences,candidate,13,101,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300024,preferences,candidate,13,110,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,protocol,voted_count,,,52,57,likely_ocr: single digit differs
080300025,protocol,paper_ballots,,,52,57,likely_ocr: single digit differs
080300025,protocol,valid_votes_paper,,,0,53,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,4,,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,7,,total=0 paper=0 machine=0,total=6 paper=6 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,8,,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,12,,total=0 paper=0 machine=0,total=12 paper=12 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,13,,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,16,,total=0 paper=0 machine=0,total=3 paper=3 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,17,,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,18,,total=0 paper=0 machine=0,total=12 paper=12 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,19,,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,26,,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,27,,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,votes,party_votes,28,,total=0 paper=0 machine=0,total=10 paper=10 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,preferences,candidate,18,101,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,preferences,candidate,18,103,total=1 paper=1 machine=0,total=7 paper=7 machine=0,high_prob_ocr: single digit confusion
080300025,preferences,candidate,18,105,total=7 paper=7 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300025,preferences,candidate,18,106,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,preferences,candidate,18,108,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300025,preferences,candidate,18,Без,total=0 paper=0 machine=0,total=3 paper=3 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,preferences,candidate,19,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,preferences,candidate,26,105,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,preferences,candidate,26,107,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300025,preferences,candidate,27,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,preferences,candidate,28,104,total=0 paper=0 machine=0,total=6 paper=6 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,preferences,candidate,28,106,total=6 paper=6 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300025,preferences,candidate,28,108,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300025,preferences,candidate,28,110,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300025,preferences,candidate,28,Без,total=0 paper=0 machine=0,total=3 paper=3 machine=0,likely_ocr: value missed (read as 0/empty)
080300026,preferences,candidate,2,110,total=1 paper=0 machine=1,EXTRA,extra_data
080300026,preferences,candidate,2,Без,total=1 paper=1 machine=0,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300026,preferences,candidate,7,110,total=8 paper=0 machine=8,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300026,preferences,candidate,7,Без,total=4 paper=4 machine=0,total=12 paper=4 machine=8,unknown_cause
080300026,preferences,candidate,8,101,total=4 paper=4 machine=0,total=7 paper=7 machine=0,likely_ocr: single digit differs
080300026,preferences,candidate,8,110,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300026,preferences,candidate,8,Без,total=3 paper=3 machine=0,total=5 paper=3 machine=2,likely_ocr: single digit differs
080300026,preferences,candidate,12,110,total=19 paper=1 machine=18,total=1 paper=1 machine=0,unknown: large difference
080300026,preferences,candidate,12,Без,total=19 paper=19 machine=0,total=37 paper=19 machine=18,unknown_cause
080300026,preferences,candidate,13,109,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300026,preferences,candidate,13,110,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300026,preferences,candidate,17,101,total=1 paper=1 machine=0,total=3 paper=1 machine=2,likely_ocr: single digit differs
080300026,preferences,candidate,17,102,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300026,preferences,candidate,18,101,total=19 paper=19 machine=0,total=23 paper=19 machine=4,possible_ocr: small difference
080300026,preferences,candidate,18,102,total=4 paper=0 machine=4,total=1 paper=0 machine=1,high_prob_ocr: single digit confusion
080300026,preferences,candidate,18,103,total=25 paper=24 machine=1,total=32 paper=24 machine=8,possible_ocr: small difference
080300026,preferences,candidate,18,104,total=8 paper=0 machine=8,total=1 paper=0 machine=1,likely_ocr: single digit differs
080300026,preferences,candidate,18,106,total=2 paper=1 machine=1,total=1 paper=1 machine=0,likely_ocr: single digit differs
080300026,preferences,candidate,18,Без,total=18 paper=18 machine=0,total=24 paper=18 machine=6,possible_ocr: small difference
080300026,preferences,candidate,26,101,total=1 paper=1 machine=0,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300026,preferences,candidate,26,103,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300026,preferences,candidate,26,Без,total=2 paper=2 machine=0,total=6 paper=2 machine=4,likely_ocr: single digit differs
080300026,preferences,candidate,28,104,total=1 paper=1 machine=0,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300026,preferences,candidate,28,105,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300026,preferences,candidate,28,Без,total=2 paper=2 machine=0,total=4 paper=2 machine=2,likely_ocr: single digit differs
080300027,votes,party_votes,8,,total=212 paper=209 machine=3,total=214 paper=209 machine=5,possible_ocr: small difference
080300027,votes,party_votes,17,,total=9 paper=9 machine=0,total=10 paper=9 machine=1,possible_ocr: small difference
080300027,votes,party_votes,18,,total=50 paper=50 machine=0,total=56 paper=50 machine=6,possible_ocr: small difference
080300027,votes,party_votes,25,,total=0 paper=0 machine=0,total=1 paper=0 machine=1,
080300027,votes,party_votes,26,,total=4 paper=4 machine=0,total=7 paper=4 machine=3,possible_ocr: small difference
080300027,votes,party_votes,28,,total=6 paper=6 machine=0,total=7 paper=6 machine=1,possible_ocr: small difference
080300027,preferences,candidate,4,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,4,103,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,6,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,7,101,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,7,105,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,7,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,8,101,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,8,105,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,8,108,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,8,Без,total=136 paper=136 machine=0,total=177 paper=176 machine=1,possible_ocr: small difference
080300027,preferences,candidate,10,104,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,13,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,17,101,total=1 paper=1 machine=0,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300027,preferences,candidate,17,103,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300027,preferences,candidate,18,101,total=28 paper=28 machine=0,total=31 paper=28 machine=3,possible_ocr: small difference
080300027,preferences,candidate,18,103,total=18 paper=15 machine=3,total=16 paper=15 machine=1,high_prob_ocr: single digit confusion
080300027,preferences,candidate,18,105,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300027,preferences,candidate,18,Без,total=7 paper=7 machine=0,total=9 paper=7 machine=2,likely_ocr: single digit differs
080300027,preferences,candidate,25,Без,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,26,101,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300027,preferences,candidate,26,103,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300027,preferences,candidate,26,Без,total=2 paper=2 machine=0,total=4 paper=2 machine=2,likely_ocr: single digit differs
080300027,preferences,candidate,28,Без,total=5 paper=5 machine=0,total=6 paper=5 machine=1,high_prob_ocr: single digit confusion
080300028,protocol,unused_ballots,,,110,210,likely_ocr: single digit differs
080300029,protocol,voter_list_count,,,0,170,likely_ocr: value missed (read as 0/empty)
080300029,protocol,additional_voters,,,0,5,likely_ocr: value missed (read as 0/empty)
080300029,protocol,voted_count,,,0,55,likely_ocr: value missed (read as 0/empty)
080300029,protocol,unused_ballots,,,0,144,likely_ocr: value missed (read as 0/empty)
080300029,protocol,invalid_ballots,,,0,1,likely_ocr: value missed (read as 0/empty)
080300029,protocol,paper_ballots,,,0,55,likely_ocr: value missed (read as 0/empty)
080300029,protocol,invalid_votes,,,0,4,likely_ocr: value missed (read as 0/empty)
080300029,protocol,no_support_paper,,,0,1,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,4,Без,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,7,105,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,8,103,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,12,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,12,Без,total=0 paper=0 machine=0,total=3 paper=3 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,13,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,13,Без,total=0 paper=0 machine=0,total=6 paper=6 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,17,101,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,17,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,18,102,total=27 paper=27 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300029,preferences,candidate,18,103,total=0 paper=0 machine=0,total=27 paper=27 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,18,110,total=3 paper=3 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300029,preferences,candidate,18,Без,total=0 paper=0 machine=0,total=3 paper=3 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,19,110,total=1 paper=1 machine=0,EXTRA,extra_data
080300029,preferences,candidate,19,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,26,101,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300029,preferences,candidate,26,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300029,preferences,candidate,28,110,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300029,preferences,candidate,28,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300030,protocol,unused_ballots,,,345,346,high_prob_ocr: single digit confusion
080300030,preferences,candidate,17,101,total=21 paper=3 machine=18,total=3 paper=3 machine=0,unknown: large difference
080300030,preferences,candidate,17,103,total=101 paper=0 machine=101,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,17,104,total=102 paper=0 machine=102,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,17,105,total=103 paper=0 machine=103,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,17,106,total=104 paper=0 machine=104,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,17,107,total=105 paper=0 machine=105,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,17,108,total=106 paper=0 machine=106,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,17,109,total=107 paper=0 machine=107,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,17,110,total=108 paper=0 machine=108,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,17,Без,total=112 paper=3 machine=109,total=3 paper=3 machine=0,unknown: large difference
080300030,preferences,candidate,19,101,total=20 paper=0 machine=20,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,19,103,total=101 paper=0 machine=101,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,19,104,total=102 paper=0 machine=102,EXTRA,extra_data
080300030,preferences,candidate,19,105,total=103 paper=0 machine=103,EXTRA,extra_data
080300030,preferences,candidate,19,106,total=104 paper=0 machine=104,EXTRA,extra_data
080300030,preferences,candidate,19,107,total=105 paper=0 machine=105,EXTRA,extra_data
080300030,preferences,candidate,19,108,total=106 paper=0 machine=106,EXTRA,extra_data
080300030,preferences,candidate,19,109,total=107 paper=0 machine=107,EXTRA,extra_data
080300030,preferences,candidate,19,110,total=108 paper=0 machine=108,EXTRA,extra_data
080300030,preferences,candidate,19,Без,total=109 paper=0 machine=109,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,21,101,total=22 paper=0 machine=22,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,21,103,total=101 paper=0 machine=101,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,21,104,total=102 paper=0 machine=102,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,21,105,total=103 paper=0 machine=103,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,21,106,total=104 paper=0 machine=104,EXTRA,extra_data
080300030,preferences,candidate,21,107,total=105 paper=0 machine=105,EXTRA,extra_data
080300030,preferences,candidate,21,108,total=106 paper=0 machine=106,EXTRA,extra_data
080300030,preferences,candidate,21,109,total=107 paper=0 machine=107,EXTRA,extra_data
080300030,preferences,candidate,21,110,total=108 paper=0 machine=108,EXTRA,extra_data
080300030,preferences,candidate,21,Без,total=109 paper=0 machine=109,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,23,101,total=24 paper=0 machine=24,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,23,103,total=101 paper=0 machine=101,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,23,104,total=102 paper=0 machine=102,EXTRA,extra_data
080300030,preferences,candidate,23,105,total=103 paper=0 machine=103,EXTRA,extra_data
080300030,preferences,candidate,23,106,total=104 paper=0 machine=104,EXTRA,extra_data
080300030,preferences,candidate,23,107,total=105 paper=0 machine=105,EXTRA,extra_data
080300030,preferences,candidate,23,108,total=106 paper=0 machine=106,EXTRA,extra_data
080300030,preferences,candidate,23,109,total=107 paper=0 machine=107,EXTRA,extra_data
080300030,preferences,candidate,23,110,total=108 paper=0 machine=108,EXTRA,extra_data
080300030,preferences,candidate,23,Без,total=109 paper=0 machine=109,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,25,101,total=26 paper=0 machine=26,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,25,103,total=101 paper=0 machine=101,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,25,104,total=102 paper=0 machine=102,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,25,105,total=103 paper=0 machine=103,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,25,106,total=104 paper=0 machine=104,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,25,107,total=105 paper=0 machine=105,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,25,108,total=106 paper=0 machine=106,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,25,109,total=107 paper=0 machine=107,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,25,110,total=108 paper=0 machine=108,EXTRA,extra_data
080300030,preferences,candidate,25,Без,total=109 paper=0 machine=109,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,27,101,total=29 paper=1 machine=28,total=1 paper=1 machine=0,unknown: large difference
080300030,preferences,candidate,27,103,total=101 paper=0 machine=101,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,27,104,total=102 paper=0 machine=102,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,27,105,total=103 paper=0 machine=103,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300030,preferences,candidate,27,106,total=104 paper=0 machine=104,EXTRA,extra_data
080300030,preferences,candidate,27,107,total=105 paper=0 machine=105,EXTRA,extra_data
080300030,preferences,candidate,27,108,total=106 paper=0 machine=106,EXTRA,extra_data
080300030,preferences,candidate,27,109,total=107 paper=0 machine=107,EXTRA,extra_data
080300030,preferences,candidate,27,110,total=108 paper=0 machine=108,EXTRA,extra_data
080300030,preferences,candidate,27,Без,total=109 paper=0 machine=109,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300032,protocol,unused_ballots,,,341340,340,unknown: large difference
080300032,protocol,machine_ballots,,,5,55,unknown_cause
080300032,protocol,no_support_machine,,,,1,non_numeric
080300032,protocol,valid_votes_machine,,,57,54,likely_ocr: single digit differs
080300032,preferences,candidate,13,Без,total=110 paper=97 machine=13,total=112 paper=97 machine=15,likely_ocr: single digit differs
080300032,preferences,candidate,16,Без,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300032,preferences,candidate,17,101,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300032,preferences,candidate,17,102,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300032,preferences,candidate,17,108,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300032,preferences,candidate,17,109,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
